feature_pair,feature_a,feature_b,schemas_with_pair,schemas_without_pair,support,under_with_pair,under_without_pair,under_denominator_with,under_denominator_without,under_rate_with,under_rate_without,lift,delta,eligible_lift
has_allOf__AND__has_maxLength,has_allOf,has_maxLength,7,88,0.0736842,1,5,34,262,0.0294118,0.019084,1.54118,0.0103278,true
has_allOf__AND__has_minLength,has_allOf,has_minLength,5,90,0.0526316,1,5,34,262,0.0294118,0.019084,1.54118,0.0103278,true
has_additionalProperties__AND__has_maxLength,has_additionalProperties,has_maxLength,16,79,0.168421,2,4,75,221,0.0266667,0.0180995,1.47333,0.00856712,true
has_boolean_schema__AND__has_maxLength,has_boolean_schema,has_maxLength,16,79,0.168421,2,4,75,221,0.0266667,0.0180995,1.47333,0.00856712,true
has_minItems__AND__has_pattern,has_minItems,has_pattern,15,80,0.157895,2,4,75,221,0.0266667,0.0180995,1.47333,0.00856712,true
has_maxLength__AND__has_minLength,has_maxLength,has_minLength,16,79,0.168421,2,4,76,220,0.0263158,0.0181818,1.44737,0.00813397,true
has_oneOf__AND__has_pattern,has_oneOf,has_pattern,19,76,0.2,2,4,78,218,0.025641,0.0183486,1.39744,0.0072924,true
has_additionalProperties__AND__has_minLength,has_additionalProperties,has_minLength,15,80,0.157895,2,4,78,218,0.025641,0.0183486,1.39744,0.0072924,true
has_boolean_schema__AND__has_minLength,has_boolean_schema,has_minLength,15,80,0.157895,2,4,78,218,0.025641,0.0183486,1.39744,0.0072924,true
has_enum__AND__has_minLength,has_enum,has_minLength,15,80,0.157895,2,4,79,217,0.0253165,0.0184332,1.37342,0.00688328,true
has_enum__AND__has_maxLength,has_enum,has_maxLength,18,77,0.189474,2,4,80,216,0.025,0.0185185,1.35,0.00648148,true
has_additionalProperties__AND__has_not,has_additionalProperties,has_not,7,88,0.0736842,1,5,39,257,0.025641,0.0194553,1.31795,0.00618577,true
has_anyOf__AND__has_not,has_anyOf,has_not,7,88,0.0736842,1,5,39,257,0.025641,0.0194553,1.31795,0.00618577,true
has_boolean_schema__AND__has_not,has_boolean_schema,has_not,7,88,0.0736842,1,5,39,257,0.025641,0.0194553,1.31795,0.00618577,true
has_defs__AND__has_not,has_defs,has_not,7,88,0.0736842,1,5,39,257,0.025641,0.0194553,1.31795,0.00618577,true
has_enum__AND__has_not,has_enum,has_not,7,88,0.0736842,1,5,39,257,0.025641,0.0194553,1.31795,0.00618577,true
has_items__AND__has_not,has_items,has_not,7,88,0.0736842,1,5,39,257,0.025641,0.0194553,1.31795,0.00618577,true
has_maxLength__AND__has_not,has_maxLength,has_not,7,88,0.0736842,1,5,39,257,0.025641,0.0194553,1.31795,0.00618577,true
has_minLength__AND__has_not,has_minLength,has_not,7,88,0.0736842,1,5,39,257,0.025641,0.0194553,1.31795,0.00618577,true
has_not__AND__has_pattern,has_not,has_pattern,7,88,0.0736842,1,5,39,257,0.025641,0.0194553,1.31795,0.00618577,true
has_not__AND__has_properties,has_not,has_properties,7,88,0.0736842,1,5,39,257,0.025641,0.0194553,1.31795,0.00618577,true
has_not__AND__has_ref,has_not,has_ref,7,88,0.0736842,1,5,39,257,0.025641,0.0194553,1.31795,0.00618577,true
has_not__AND__has_required,has_not,has_required,7,88,0.0736842,1,5,39,257,0.025641,0.0194553,1.31795,0.00618577,true
has_not__AND__has_type,has_not,has_type,7,88,0.0736842,1,5,39,257,0.025641,0.0194553,1.31795,0.00618577,true
has_allOf__AND__has_anyOf,has_allOf,has_anyOf,6,89,0.0631579,1,5,39,257,0.025641,0.0194553,1.31795,0.00618577,true
has_maxLength__AND__has_pattern,has_maxLength,has_pattern,18,77,0.189474,2,4,82,214,0.0243902,0.0186916,1.30488,0.00569866,true
has_minLength__AND__has_pattern,has_minLength,has_pattern,16,79,0.168421,2,4,82,214,0.0243902,0.0186916,1.30488,0.00569866,true
has_minItems__AND__has_minLength,has_minItems,has_minLength,18,77,0.189474,2,4,83,213,0.0240964,0.0187793,1.28313,0.00531704,true
has_anyOf__AND__has_maxLength,has_anyOf,has_maxLength,8,87,0.0842105,1,5,40,256,0.025,0.0195312,1.28,0.00546875,true
has_minimum__AND__has_oneOf,has_minimum,has_oneOf,14,81,0.147368,1,5,41,255,0.0243902,0.0196078,1.2439,0.0047824,true
has_items__AND__has_maxLength,has_items,has_maxLength,20,75,0.210526,2,4,87,209,0.0229885,0.0191388,1.20115,0.00384975,true
has_maxLength__AND__has_properties,has_maxLength,has_properties,20,75,0.210526,2,4,87,209,0.0229885,0.0191388,1.20115,0.00384975,true
has_maxLength__AND__has_required,has_maxLength,has_required,20,75,0.210526,2,4,87,209,0.0229885,0.0191388,1.20115,0.00384975,true
has_maxLength__AND__has_type,has_maxLength,has_type,20,75,0.210526,2,4,87,209,0.0229885,0.0191388,1.20115,0.00384975,true
has_enum__AND__has_oneOf,has_enum,has_oneOf,25,70,0.263158,2,4,88,208,0.0227273,0.0192308,1.18182,0.0034965,true
has_items__AND__has_oneOf,has_items,has_oneOf,26,69,0.273684,2,4,89,207,0.0224719,0.0193237,1.16292,0.00314824,true
has_oneOf__AND__has_properties,has_oneOf,has_properties,26,69,0.273684,2,4,89,207,0.0224719,0.0193237,1.16292,0.00314824,true
has_oneOf__AND__has_type,has_oneOf,has_type,26,69,0.273684,2,4,89,207,0.0224719,0.0193237,1.16292,0.00314824,true
has_maximum__AND__has_pattern,has_maximum,has_pattern,10,85,0.105263,1,5,44,252,0.0227273,0.0198413,1.14545,0.002886,true
has_enum__AND__has_minItems,has_enum,has_minItems,23,72,0.242105,2,4,91,205,0.021978,0.0195122,1.12637,0.00246583,true
has_anyOf__AND__has_minItems,has_anyOf,has_minItems,9,86,0.0947368,1,5,45,251,0.0222222,0.0199203,1.11556,0.0023019,true
has_allOf__AND__has_enum,has_allOf,has_enum,10,85,0.105263,1,5,48,248,0.0208333,0.0201613,1.03333,0.000672043,true
has_allOf__AND__has_boolean_schema,has_allOf,has_boolean_schema,9,86,0.0947368,1,5,49,247,0.0204082,0.0202429,1.00816,0.000165248,true
has_anyOf__AND__has_minLength,has_anyOf,has_minLength,8,87,0.0842105,1,5,49,247,0.0204082,0.0202429,1.00816,0.000165248,true
has_enum__AND__has_pattern,has_enum,has_pattern,33,62,0.347368,3,3,149,147,0.0201342,0.0204082,0.986577,-0.000273935,true
has_allOf__AND__has_pattern,has_allOf,has_pattern,10,85,0.105263,1,5,52,244,0.0192308,0.0204918,0.938462,-0.00126103,true
has_allOf__AND__has_required,has_allOf,has_required,10,85,0.105263,1,5,52,244,0.0192308,0.0204918,0.938462,-0.00126103,true
has_additionalProperties__AND__has_allOf,has_additionalProperties,has_allOf,11,84,0.115789,1,5,53,243,0.0188679,0.0205761,0.916981,-0.00170821,true
has_allOf__AND__has_defs,has_allOf,has_defs,11,84,0.115789,1,5,53,243,0.0188679,0.0205761,0.916981,-0.00170821,true
has_allOf__AND__has_items,has_allOf,has_items,11,84,0.115789,1,5,53,243,0.0188679,0.0205761,0.916981,-0.00170821,true
has_allOf__AND__has_properties,has_allOf,has_properties,11,84,0.115789,1,5,53,243,0.0188679,0.0205761,0.916981,-0.00170821,true
has_allOf__AND__has_ref,has_allOf,has_ref,11,84,0.115789,1,5,53,243,0.0188679,0.0205761,0.916981,-0.00170821,true
has_allOf__AND__has_type,has_allOf,has_type,11,84,0.115789,1,5,53,243,0.0188679,0.0205761,0.916981,-0.00170821,true
has_items__AND__has_minLength,has_items,has_minLength,24,71,0.252632,2,4,106,190,0.0188679,0.0210526,0.896226,-0.00218471,true
has_minLength__AND__has_properties,has_minLength,has_properties,24,71,0.252632,2,4,106,190,0.0188679,0.0210526,0.896226,-0.00218471,true
has_minLength__AND__has_required,has_minLength,has_required,24,71,0.252632,2,4,106,190,0.0188679,0.0210526,0.896226,-0.00218471,true
has_minLength__AND__has_type,has_minLength,has_type,24,71,0.252632,2,4,106,190,0.0188679,0.0210526,0.896226,-0.00218471,true
has_items__AND__has_pattern,has_items,has_pattern,36,59,0.378947,3,3,158,138,0.0189873,0.0217391,0.873418,-0.00275179,true
has_pattern__AND__has_properties,has_pattern,has_properties,36,59,0.378947,3,3,158,138,0.0189873,0.0217391,0.873418,-0.00275179,true
has_pattern__AND__has_type,has_pattern,has_type,36,59,0.378947,3,3,158,138,0.0189873,0.0217391,0.873418,-0.00275179,true
has_enum__AND__has_maximum,has_enum,has_maximum,17,78,0.178947,1,5,56,240,0.0178571,0.0208333,0.857143,-0.00297619,true
has_anyOf__AND__has_pattern,has_anyOf,has_pattern,10,85,0.105263,1,5,57,239,0.0175439,0.0209205,0.838596,-0.00337664,true
has_defs__AND__has_maxLength,has_defs,has_maxLength,13,82,0.136842,1,5,62,234,0.016129,0.0213675,0.754839,-0.00523849,true
has_maxLength__AND__has_ref,has_maxLength,has_ref,13,82,0.136842,1,5,62,234,0.016129,0.0213675,0.754839,-0.00523849,true
has_items__AND__has_minItems,has_items,has_minItems,32,63,0.336842,2,4,119,177,0.0168067,0.0225989,0.743697,-0.00579215,true
has_minItems__AND__has_properties,has_minItems,has_properties,32,63,0.336842,2,4,119,177,0.0168067,0.0225989,0.743697,-0.00579215,true
has_minItems__AND__has_required,has_minItems,has_required,32,63,0.336842,2,4,119,177,0.0168067,0.0225989,0.743697,-0.00579215,true
has_minItems__AND__has_type,has_minItems,has_type,32,63,0.336842,2,4,119,177,0.0168067,0.0225989,0.743697,-0.00579215,true
has_items__AND__has_maximum,has_items,has_maximum,19,76,0.2,1,5,63,233,0.015873,0.0214592,0.739683,-0.00558621,true
has_maximum__AND__has_minimum,has_maximum,has_minimum,19,76,0.2,1,5,63,233,0.015873,0.0214592,0.739683,-0.00558621,true
has_maximum__AND__has_properties,has_maximum,has_properties,19,76,0.2,1,5,63,233,0.015873,0.0214592,0.739683,-0.00558621,true
has_maximum__AND__has_type,has_maximum,has_type,19,76,0.2,1,5,63,233,0.015873,0.0214592,0.739683,-0.00558621,true
has_defs__AND__has_minLength,has_defs,has_minLength,11,84,0.115789,1,5,64,232,0.015625,0.0215517,0.725,-0.00592672,true
has_minLength__AND__has_ref,has_minLength,has_ref,11,84,0.115789,1,5,64,232,0.015625,0.0215517,0.725,-0.00592672,true
has_defs__AND__has_minItems,has_defs,has_minItems,17,78,0.178947,1,5,73,223,0.0136986,0.0224215,0.610959,-0.00872289,true
has_minItems__AND__has_ref,has_minItems,has_ref,17,78,0.178947,1,5,73,223,0.0136986,0.0224215,0.610959,-0.00872289,true
has_boolean_schema__AND__has_pattern,has_boolean_schema,has_pattern,29,66,0.305263,2,4,135,161,0.0148148,0.0248447,0.596296,-0.0100299,true
has_additionalProperties__AND__has_pattern,has_additionalProperties,has_pattern,30,65,0.315789,2,4,138,158,0.0144928,0.0253165,0.572464,-0.0108237,true
has_boolean_schema__AND__has_oneOf,has_boolean_schema,has_oneOf,20,75,0.210526,1,5,78,218,0.0128205,0.0229358,0.558974,-0.0101153,true
has_additionalProperties__AND__has_oneOf,has_additionalProperties,has_oneOf,21,74,0.221053,1,5,79,217,0.0126582,0.0230415,0.549367,-0.0103832,true
has_oneOf__AND__has_required,has_oneOf,has_required,24,71,0.252632,1,5,85,211,0.0117647,0.0236967,0.496471,-0.011932,true
has_pattern__AND__has_required,has_pattern,has_required,34,61,0.357895,2,4,149,147,0.0134228,0.0272109,0.493289,-0.0137881,true
has_defs__AND__has_oneOf,has_defs,has_oneOf,23,72,0.242105,1,5,86,210,0.0116279,0.0238095,0.488372,-0.0121816,true
has_oneOf__AND__has_ref,has_oneOf,has_ref,23,72,0.242105,1,5,86,210,0.0116279,0.0238095,0.488372,-0.0121816,true
has_minimum__AND__has_pattern,has_minimum,has_pattern,19,76,0.2,1,5,86,210,0.0116279,0.0238095,0.488372,-0.0121816,true
has_enum__AND__has_minimum,has_enum,has_minimum,29,66,0.305263,1,5,104,192,0.00961538,0.0260417,0.369231,-0.0164263,true
has_anyOf__AND__has_enum,has_anyOf,has_enum,29,66,0.305263,1,5,108,188,0.00925926,0.0265957,0.348148,-0.0173365,true
has_items__AND__has_minimum,has_items,has_minimum,32,63,0.336842,1,5,116,180,0.00862069,0.0277778,0.310345,-0.0191571,true
has_boolean_schema__AND__has_enum,has_boolean_schema,has_enum,47,48,0.494737,2,4,183,113,0.010929,0.0353982,0.308743,-0.0244693,true
has_defs__AND__has_pattern,has_defs,has_pattern,24,71,0.252632,1,5,118,178,0.00847458,0.0280899,0.301695,-0.0196153,true
has_pattern__AND__has_ref,has_pattern,has_ref,24,71,0.252632,1,5,118,178,0.00847458,0.0280899,0.301695,-0.0196153,true
has_additionalProperties__AND__has_enum,has_additionalProperties,has_enum,51,44,0.536842,2,4,188,108,0.0106383,0.037037,0.287234,-0.0263987,true
has_additionalProperties__AND__has_anyOf,has_additionalProperties,has_anyOf,31,64,0.326316,1,5,123,173,0.00813008,0.0289017,0.281301,-0.0207717,true
has_anyOf__AND__has_boolean_schema,has_anyOf,has_boolean_schema,30,65,0.315789,1,5,123,173,0.00813008,0.0289017,0.281301,-0.0207717,true
has_anyOf__AND__has_required,has_anyOf,has_required,33,62,0.347368,1,5,127,169,0.00787402,0.0295858,0.266142,-0.0217118,true
has_enum__AND__has_items,has_enum,has_items,70,25,0.736842,3,3,235,61,0.012766,0.0491803,0.259574,-0.0364144,true
has_anyOf__AND__has_defs,has_anyOf,has_defs,34,61,0.357895,1,5,129,167,0.00775194,0.0299401,0.258915,-0.0221882,true
has_anyOf__AND__has_items,has_anyOf,has_items,34,61,0.357895,1,5,129,167,0.00775194,0.0299401,0.258915,-0.0221882,true
has_anyOf__AND__has_properties,has_anyOf,has_properties,34,61,0.357895,1,5,129,167,0.00775194,0.0299401,0.258915,-0.0221882,true
has_anyOf__AND__has_ref,has_anyOf,has_ref,34,61,0.357895,1,5,129,167,0.00775194,0.0299401,0.258915,-0.0221882,true
has_anyOf__AND__has_type,has_anyOf,has_type,34,61,0.357895,1,5,129,167,0.00775194,0.0299401,0.258915,-0.0221882,true
has_enum__AND__has_properties,has_enum,has_properties,72,23,0.757895,3,3,236,60,0.0127119,0.05,0.254237,-0.0372881,true
has_enum__AND__has_type,has_enum,has_type,72,23,0.757895,3,3,236,60,0.0127119,0.05,0.254237,-0.0372881,true
has_boolean_schema__AND__has_required,has_boolean_schema,has_required,55,40,0.578947,2,4,211,85,0.00947867,0.0470588,0.201422,-0.0375802,true
has_boolean_schema__AND__has_items,has_boolean_schema,has_items,55,40,0.578947,2,4,213,83,0.00938967,0.0481928,0.194836,-0.0388031,true
has_additionalProperties__AND__has_required,has_additionalProperties,has_required,58,37,0.610526,2,4,215,81,0.00930233,0.0493827,0.188372,-0.0400804,true
has_additionalProperties__AND__has_items,has_additionalProperties,has_items,59,36,0.621053,2,4,218,78,0.00917431,0.0512821,0.178899,-0.0421077,true
has_enum__AND__has_required,has_enum,has_required,66,29,0.694737,2,4,223,73,0.00896861,0.0547945,0.163677,-0.0458259,true
has_boolean_schema__AND__has_ref,has_boolean_schema,has_ref,46,49,0.484211,1,5,183,113,0.00546448,0.0442478,0.123497,-0.0387833,true
has_boolean_schema__AND__has_defs,has_boolean_schema,has_defs,47,48,0.494737,1,5,185,111,0.00540541,0.045045,0.12,-0.0396396,true
has_additionalProperties__AND__has_ref,has_additionalProperties,has_ref,50,45,0.526316,1,5,188,108,0.00531915,0.0462963,0.114894,-0.0409771,true
has_additionalProperties__AND__has_defs,has_additionalProperties,has_defs,51,44,0.536842,1,5,190,106,0.00526316,0.0471698,0.111579,-0.0419067,true
has_defs__AND__has_enum,has_defs,has_enum,56,39,0.589474,1,5,195,101,0.00512821,0.049505,0.10359,-0.0443767,true
has_enum__AND__has_ref,has_enum,has_ref,56,39,0.589474,1,5,195,101,0.00512821,0.049505,0.10359,-0.0443767,true
has_ref__AND__has_required,has_ref,has_required,62,33,0.652632,1,5,221,75,0.00452489,0.0666667,0.0678733,-0.0621418,true
has_defs__AND__has_required,has_defs,has_required,63,32,0.663158,1,5,222,74,0.0045045,0.0675676,0.0666667,-0.0630631,true
has_defs__AND__has_ref,has_defs,has_ref,66,29,0.694737,1,5,226,70,0.00442478,0.0714286,0.0619469,-0.0670038,true
has_properties__AND__has_ref,has_properties,has_ref,66,29,0.694737,1,5,226,70,0.00442478,0.0714286,0.0619469,-0.0670038,true
has_ref__AND__has_type,has_ref,has_type,66,29,0.694737,1,5,226,70,0.00442478,0.0714286,0.0619469,-0.0670038,true
has_items__AND__has_ref,has_items,has_ref,65,30,0.684211,1,5,226,70,0.00442478,0.0714286,0.0619469,-0.0670038,true
has_defs__AND__has_items,has_defs,has_items,66,29,0.694737,1,5,227,69,0.00440529,0.0724638,0.060793,-0.0680585,true
has_defs__AND__has_properties,has_defs,has_properties,68,27,0.715789,1,5,229,67,0.00436681,0.0746269,0.0585153,-0.0702601,true
has_defs__AND__has_type,has_defs,has_type,68,27,0.715789,1,5,229,67,0.00436681,0.0746269,0.0585153,-0.0702601,true
has_items__AND__has_required,has_items,has_required,82,13,0.863158,2,4,275,21,0.00727273,0.190476,0.0381818,-0.183203,true
has_properties__AND__has_required,has_properties,has_required,85,10,0.894737,2,4,276,20,0.00724638,0.2,0.0362319,-0.192754,true
has_required__AND__has_type,has_required,has_type,85,10,0.894737,2,4,276,20,0.00724638,0.2,0.0362319,-0.192754,true
has_allOf__AND__has_default,has_allOf,has_default,5,90,0.0526316,0,6,22,274,0,0.0218978,0,-0.0218978,true
has_maxItems__AND__has_minimum,has_maxItems,has_minimum,8,87,0.0842105,0,6,23,273,0,0.021978,0,-0.021978,true
has_default__AND__has_patternProperties,has_default,has_patternProperties,5,90,0.0526316,0,6,23,273,0,0.021978,0,-0.021978,true
has_minItems__AND__has_patternProperties,has_minItems,has_patternProperties,5,90,0.0526316,0,6,23,273,0,0.021978,0,-0.021978,true
has_minimum__AND__has_patternProperties,has_minimum,has_patternProperties,5,90,0.0526316,0,6,23,273,0,0.021978,0,-0.021978,true
has_maximum__AND__has_minItems,has_maximum,has_minItems,10,85,0.105263,0,6,28,268,0,0.0223881,0,-0.0223881,true
has_defs__AND__has_patternProperties,has_defs,has_patternProperties,7,88,0.0736842,0,6,29,267,0,0.0224719,0,-0.0224719,true
has_enum__AND__has_patternProperties,has_enum,has_patternProperties,7,88,0.0736842,0,6,29,267,0,0.0224719,0,-0.0224719,true
has_items__AND__has_patternProperties,has_items,has_patternProperties,7,88,0.0736842,0,6,29,267,0,0.0224719,0,-0.0224719,true
has_patternProperties__AND__has_properties,has_patternProperties,has_properties,7,88,0.0736842,0,6,29,267,0,0.0224719,0,-0.0224719,true
has_patternProperties__AND__has_ref,has_patternProperties,has_ref,7,88,0.0736842,0,6,29,267,0,0.0224719,0,-0.0224719,true
has_patternProperties__AND__has_required,has_patternProperties,has_required,7,88,0.0736842,0,6,29,267,0,0.0224719,0,-0.0224719,true
has_patternProperties__AND__has_type,has_patternProperties,has_type,7,88,0.0736842,0,6,29,267,0,0.0224719,0,-0.0224719,true
has_default__AND__has_minItems,has_default,has_minItems,8,87,0.0842105,0,6,30,266,0,0.0225564,0,-0.0225564,true
has_default__AND__has_pattern,has_default,has_pattern,7,88,0.0736842,0,6,32,264,0,0.0227273,0,-0.0227273,true
has_maximum__AND__has_not,has_maximum,has_not,6,89,0.0631579,0,6,32,264,0,0.0227273,0,-0.0227273,true
has_minimum__AND__has_not,has_minimum,has_not,6,89,0.0631579,0,6,32,264,0,0.0227273,0,-0.0227273,true
has_default__AND__has_minimum,has_default,has_minimum,11,84,0.115789,0,6,36,260,0,0.0230769,0,-0.0230769,true
has_additionalProperties__AND__has_maxProperties,has_additionalProperties,has_maxProperties,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_additionalProperties__AND__has_minProperties,has_additionalProperties,has_minProperties,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_anyOf__AND__has_maximum,has_anyOf,has_maximum,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_boolean_schema__AND__has_maxProperties,has_boolean_schema,has_maxProperties,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_boolean_schema__AND__has_minProperties,has_boolean_schema,has_minProperties,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_defs__AND__has_maxProperties,has_defs,has_maxProperties,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_defs__AND__has_minProperties,has_defs,has_minProperties,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_enum__AND__has_maxProperties,has_enum,has_maxProperties,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_enum__AND__has_minProperties,has_enum,has_minProperties,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_items__AND__has_maxProperties,has_items,has_maxProperties,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_items__AND__has_minProperties,has_items,has_minProperties,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_maxProperties__AND__has_minProperties,has_maxProperties,has_minProperties,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_maxProperties__AND__has_oneOf,has_maxProperties,has_oneOf,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_maxProperties__AND__has_pattern,has_maxProperties,has_pattern,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_maxProperties__AND__has_properties,has_maxProperties,has_properties,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_maxProperties__AND__has_ref,has_maxProperties,has_ref,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_maxProperties__AND__has_required,has_maxProperties,has_required,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_maxProperties__AND__has_type,has_maxProperties,has_type,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_minProperties__AND__has_oneOf,has_minProperties,has_oneOf,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_minProperties__AND__has_pattern,has_minProperties,has_pattern,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_minProperties__AND__has_properties,has_minProperties,has_properties,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_minProperties__AND__has_ref,has_minProperties,has_ref,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_minProperties__AND__has_required,has_minProperties,has_required,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_minProperties__AND__has_type,has_minProperties,has_type,8,87,0.0842105,0,6,37,259,0,0.023166,0,-0.023166,true
has_boolean_schema__AND__has_maximum,has_boolean_schema,has_maximum,9,86,0.0947368,0,6,38,258,0,0.0232558,0,-0.0232558,true
has_additionalProperties__AND__has_maximum,has_additionalProperties,has_maximum,10,85,0.105263,0,6,39,257,0,0.0233463,0,-0.0233463,true
has_maxLength__AND__has_maximum,has_maxLength,has_maximum,8,87,0.0842105,0,6,39,257,0,0.0233463,0,-0.0233463,true
has_maximum__AND__has_minLength,has_maximum,has_minLength,8,87,0.0842105,0,6,39,257,0,0.0233463,0,-0.0233463,true
has_allOf__AND__has_minimum,has_allOf,has_minimum,9,86,0.0947368,0,6,43,253,0,0.0237154,0,-0.0237154,true
has_defs__AND__has_maximum,has_defs,has_maximum,14,81,0.147368,0,6,51,245,0,0.0244898,0,-0.0244898,true
has_maximum__AND__has_ref,has_maximum,has_ref,14,81,0.147368,0,6,51,245,0,0.0244898,0,-0.0244898,true
