feature_pair,feature_a,feature_b,schemas_with_pair,schemas_without_pair,support,over_with_pair,over_without_pair,over_denominator_with,over_denominator_without,over_rate_with,over_rate_without,lift,delta,eligible_lift
has_allOf__AND__has_pattern,has_allOf,has_pattern,46,4914,0.00927419,70,4741,76,7769,0.921053,0.610246,1.50931,0.310807,true
has_anyOf__AND__has_minItems,has_anyOf,has_minItems,109,4851,0.0219758,159,4652,174,7671,0.913793,0.60644,1.50682,0.307353,true
has_allOf__AND__has_boolean_schema,has_allOf,has_boolean_schema,91,4869,0.0183468,135,4676,148,7697,0.912162,0.607509,1.50148,0.304653,true
has_defs__AND__has_maxLength,has_defs,has_maxLength,86,4874,0.0173387,131,4680,144,7701,0.909722,0.607713,1.49696,0.302009,true
has_additionalProperties__AND__has_allOf,has_additionalProperties,has_allOf,99,4861,0.0199597,148,4663,163,7682,0.907975,0.607003,1.49583,0.300972,true
has_maxLength__AND__has_ref,has_maxLength,has_ref,82,4878,0.0165323,127,4684,140,7705,0.907143,0.607917,1.49222,0.299226,true
has_allOf__AND__has_enum,has_allOf,has_enum,96,4864,0.0193548,144,4667,159,7686,0.90566,0.607208,1.49152,0.298452,true
has_maximum__AND__has_minItems,has_maximum,has_minItems,76,4884,0.0153226,116,4695,128,7717,0.90625,0.608397,1.48957,0.297853,true
has_allOf__AND__has_anyOf,has_allOf,has_anyOf,47,4913,0.00947581,70,4741,77,7768,0.909091,0.610324,1.48952,0.298767,true
has_defs__AND__has_enum,has_defs,has_enum,570,4390,0.114919,827,3984,963,6882,0.858775,0.578901,1.48346,0.279873,true
has_enum__AND__has_ref,has_enum,has_ref,551,4409,0.111089,797,4014,930,6915,0.856989,0.580477,1.47635,0.276512,true
has_enum__AND__has_oneOf,has_enum,has_oneOf,319,4641,0.0643145,475,4336,542,7303,0.876384,0.593729,1.47607,0.282655,true
has_oneOf__AND__has_required,has_oneOf,has_required,438,4522,0.0883065,644,4167,746,7099,0.863271,0.586984,1.47069,0.276287,true
has_properties__AND__has_type,has_properties,has_type,4834,126,0.974597,4748,63,7695,150,0.617024,0.42,1.4691,0.197024,true
has_pattern__AND__has_ref,has_pattern,has_ref,329,4631,0.0663306,467,4344,535,7310,0.872897,0.594254,1.46889,0.278643,true
has_defs__AND__has_items,has_defs,has_items,842,4118,0.169758,1195,3616,1441,6404,0.829285,0.564647,1.46868,0.264638,true
has_oneOf__AND__has_properties,has_oneOf,has_properties,497,4463,0.100202,725,4086,846,6999,0.856974,0.583798,1.46793,0.273176,true
has_enum__AND__has_items,has_enum,has_items,1070,3890,0.215726,1430,3381,1755,6090,0.814815,0.555172,1.46768,0.259642,true
has_enum__AND__has_multipleOf,has_enum,has_multipleOf,16,4944,0.00322581,26,4785,29,7816,0.896552,0.612206,1.46446,0.284346,true
has_allOf__AND__has_oneOf,has_allOf,has_oneOf,62,4898,0.0125,98,4713,110,7735,0.890909,0.609308,1.46216,0.281601,true
has_oneOf__AND__has_type,has_oneOf,has_type,502,4458,0.10121,729,4082,854,6991,0.85363,0.583894,1.46196,0.269736,true
has_maxItems__AND__has_maximum,has_maxItems,has_maximum,55,4905,0.0110887,82,4729,92,7753,0.891304,0.609957,1.46126,0.281347,true
has_defs__AND__has_minItems,has_defs,has_minItems,236,4724,0.0475806,348,4463,398,7447,0.874372,0.599302,1.45898,0.27507,true
has_allOf__AND__has_maxLength,has_allOf,has_maxLength,18,4942,0.00362903,25,4786,28,7817,0.892857,0.612255,1.45831,0.280602,true
has_items__AND__has_ref,has_items,has_ref,792,4168,0.159677,1123,3688,1356,6489,0.828171,0.568346,1.45716,0.259825,true
has_maxItems__AND__has_pattern,has_maxItems,has_pattern,108,4852,0.0217742,159,4652,180,7665,0.883333,0.606915,1.45545,0.276419,true
has_maxItems__AND__has_ref,has_maxItems,has_ref,82,4878,0.0165323,123,4688,139,7706,0.884892,0.608357,1.45456,0.276535,true
has_defs__AND__has_maxItems,has_defs,has_maxItems,82,4878,0.0165323,122,4689,138,7707,0.884058,0.608408,1.45307,0.27565,true
has_anyOf__AND__has_minimum,has_anyOf,has_minimum,79,4881,0.0159274,121,4690,137,7708,0.883212,0.608459,1.45156,0.274753,true
has_enum__AND__has_minItems,has_enum,has_minItems,292,4668,0.058871,422,4389,488,7357,0.864754,0.596575,1.44953,0.268179,true
has_anyOf__AND__has_maxItems,has_anyOf,has_maxItems,30,4930,0.00604839,39,4772,44,7801,0.886364,0.611716,1.44898,0.274647,true
has_defs__AND__has_pattern,has_defs,has_pattern,344,4616,0.0693548,482,4329,560,7285,0.860714,0.594235,1.44844,0.26648,true
has_allOf__AND__has_defs,has_allOf,has_defs,133,4827,0.0268145,195,4616,223,7622,0.874439,0.605615,1.44389,0.268824,true
has_minItems__AND__has_ref,has_minItems,has_ref,229,4731,0.0461694,334,4477,386,7459,0.865285,0.600215,1.44163,0.26507,true
has_maxLength__AND__has_minItems,has_maxLength,has_minItems,79,4881,0.0159274,121,4690,138,7707,0.876812,0.608538,1.44085,0.268274,true
has_anyOf__AND__has_pattern,has_anyOf,has_pattern,148,4812,0.0298387,191,4620,219,7626,0.872146,0.605822,1.43961,0.266324,true
has_maxLength__AND__has_maximum,has_maxLength,has_maximum,116,4844,0.0233871,170,4641,195,7650,0.871795,0.606667,1.43702,0.265128,true
has_items__AND__has_pattern,has_items,has_pattern,740,4220,0.149194,977,3834,1182,6663,0.826565,0.575416,1.43646,0.251149,true
has_minItems__AND__has_pattern,has_minItems,has_pattern,186,4774,0.0375,265,4546,306,7539,0.866013,0.602998,1.43618,0.263015,true
has_boolean_schema__AND__has_defs,has_boolean_schema,has_defs,697,4263,0.140524,971,3840,1176,6669,0.82568,0.575798,1.43397,0.249882,true
has_maxLength__AND__has_oneOf,has_maxLength,has_oneOf,85,4875,0.0171371,121,4690,139,7706,0.870504,0.608617,1.4303,0.261887,true
has_default__AND__has_pattern,has_default,has_pattern,341,4619,0.06875,454,4357,533,7312,0.851782,0.59587,1.42948,0.255913,true
has_maxItems__AND__has_maxLength,has_maxItems,has_maxLength,81,4879,0.0163306,120,4691,138,7707,0.869565,0.608667,1.42864,0.260898,true
has_items__AND__has_maximum,has_items,has_maximum,187,4773,0.0377016,264,4547,307,7538,0.859935,0.60321,1.4256,0.256724,true
has_allOf__AND__has_properties,has_allOf,has_properties,148,4812,0.0298387,212,4599,246,7599,0.861789,0.605211,1.42395,0.256577,true
has_allOf__AND__has_minLength,has_allOf,has_minLength,36,4924,0.00725806,53,4758,61,7784,0.868852,0.611254,1.42143,0.257599,true
has_enum__AND__has_pattern,has_enum,has_pattern,639,4321,0.128831,828,3983,1002,6843,0.826347,0.582055,1.41971,0.244293,true
has_additionalProperties__AND__has_defs,has_additionalProperties,has_defs,736,4224,0.148387,1017,3794,1246,6599,0.816212,0.574936,1.41966,0.241276,true
has_allOf__AND__has_ref,has_allOf,has_ref,121,4839,0.0243952,173,4638,201,7644,0.860697,0.60675,1.41853,0.253946,true
has_allOf__AND__has_type,has_allOf,has_type,149,4811,0.0300403,212,4599,247,7598,0.8583,0.605291,1.418,0.253009,true
has_boolean_schema__AND__has_ref,has_boolean_schema,has_ref,655,4305,0.132056,907,3904,1105,6740,0.820814,0.579228,1.41708,0.241586,true
has_default__AND__has_ref,has_default,has_ref,182,4778,0.0366935,280,4531,328,7517,0.853659,0.602767,1.41623,0.250891,true
has_maximum__AND__has_minLength,has_maximum,has_minLength,105,4855,0.0211694,152,4659,177,7668,0.858757,0.60759,1.41338,0.251167,true
has_allOf__AND__has_minimum,has_allOf,has_minimum,40,4920,0.00806452,56,4755,65,7780,0.861538,0.611183,1.40963,0.250356,true
has_allOf__AND__has_required,has_allOf,has_required,125,4835,0.0252016,177,4634,207,7638,0.855072,0.606703,1.40937,0.248369,true
has_maxItems__AND__has_minimum,has_maxItems,has_minimum,76,4884,0.0153226,109,4702,127,7718,0.858268,0.609225,1.40879,0.249043,true
has_anyOf__AND__has_boolean_schema,has_anyOf,has_boolean_schema,262,4698,0.0528226,345,4466,408,7437,0.845588,0.600511,1.40811,0.245077,true
has_maximum__AND__has_pattern,has_maximum,has_pattern,136,4824,0.0274194,192,4619,225,7620,0.853333,0.606168,1.40775,0.247165,true
has_default__AND__has_defs,has_default,has_defs,203,4757,0.0409274,305,4506,360,7485,0.847222,0.602004,1.40734,0.245218,true
has_anyOf__AND__has_enum,has_anyOf,has_enum,249,4711,0.0502016,329,4482,389,7456,0.845758,0.601127,1.40696,0.244632,true
has_additionalProperties__AND__has_ref,has_additionalProperties,has_ref,695,4265,0.140121,954,3857,1176,6669,0.811224,0.578348,1.40266,0.232877,true
has_minLength__AND__has_oneOf,has_minLength,has_oneOf,131,4829,0.0264113,188,4623,222,7623,0.846847,0.606454,1.39639,0.240393,true
has_additionalProperties__AND__has_anyOf,has_additionalProperties,has_anyOf,275,4685,0.0554435,362,4449,432,7413,0.837963,0.600162,1.39623,0.237801,true
has_maxLength__AND__has_minimum,has_maxLength,has_minimum,162,4798,0.0326613,231,4580,274,7571,0.843066,0.60494,1.39364,0.238126,true
has_items__AND__has_properties,has_items,has_properties,2371,2589,0.478024,2777,2034,3884,3961,0.714985,0.513507,1.39236,0.201478,true
has_const__AND__has_enum,has_const,has_enum,17,4943,0.00342742,23,4788,27,7818,0.851852,0.612433,1.39093,0.239419,true
has_additionalProperties__AND__has_items,has_additionalProperties,has_items,1380,3580,0.278226,1720,3091,2243,5602,0.76683,0.551767,1.38977,0.215063,true
has_boolean_schema__AND__has_items,has_boolean_schema,has_items,1330,3630,0.268145,1656,3155,2153,5692,0.769159,0.554287,1.38766,0.214873,true
has_items__AND__has_multipleOf,has_items,has_multipleOf,18,4942,0.00362903,28,4783,33,7812,0.848485,0.612263,1.38582,0.236222,true
has_anyOf__AND__has_items,has_anyOf,has_items,323,4637,0.065121,437,4374,528,7317,0.827652,0.597786,1.38453,0.229866,true
has_enum__AND__has_maxLength,has_enum,has_maxLength,308,4652,0.0620968,424,4387,512,7333,0.828125,0.598254,1.38424,0.229871,true
has_const__AND__has_items,has_const,has_items,24,4936,0.00483871,33,4778,39,7806,0.846154,0.612093,1.38239,0.234061,true
has_boolean_schema__AND__has_pattern,has_boolean_schema,has_pattern,741,4219,0.149395,945,3866,1179,6666,0.801527,0.579958,1.38204,0.221569,true
has_items__AND__has_type,has_items,has_type,2399,2561,0.483669,2786,2025,3915,3930,0.711622,0.515267,1.38107,0.196355,true
has_enum__AND__has_maximum,has_enum,has_maximum,221,4739,0.0445565,307,4504,369,7476,0.831978,0.602461,1.38097,0.229517,true
has_additionalProperties__AND__has_pattern,has_additionalProperties,has_pattern,755,4205,0.152218,960,3851,1201,6644,0.799334,0.579621,1.37906,0.219713,true
has_maxItems__AND__has_minLength,has_maxItems,has_minLength,71,4889,0.0143145,100,4711,119,7726,0.840336,0.609759,1.37814,0.230577,true
has_enum__AND__has_maxItems,has_enum,has_maxItems,132,4828,0.0266129,178,4633,213,7632,0.835681,0.607049,1.37663,0.228631,true
has_minimum__AND__has_ref,has_minimum,has_ref,209,4751,0.0421371,297,4514,358,7487,0.829609,0.602912,1.376,0.226697,true
has_defs__AND__has_minimum,has_defs,has_minimum,212,4748,0.0427419,300,4511,362,7483,0.828729,0.602833,1.37472,0.225896,true
has_minItems__AND__has_minimum,has_minItems,has_minimum,156,4804,0.0314516,223,4588,268,7577,0.83209,0.605517,1.37418,0.226573,true
has_anyOf__AND__has_defs,has_anyOf,has_defs,273,4687,0.0550403,370,4441,449,7396,0.824053,0.60046,1.37237,0.223594,true
has_defs__AND__has_minLength,has_defs,has_minLength,142,4818,0.028629,202,4609,243,7602,0.831276,0.606288,1.37109,0.224988,true
has_anyOf__AND__has_ref,has_anyOf,has_ref,271,4689,0.0546371,368,4443,447,7398,0.823266,0.600568,1.37081,0.222698,true
has_minLength__AND__has_ref,has_minLength,has_ref,134,4826,0.0270161,192,4619,231,7614,0.831169,0.606646,1.37011,0.224523,true
has_default__AND__has_oneOf,has_default,has_oneOf,96,4864,0.0193548,145,4666,174,7671,0.833333,0.608265,1.37002,0.225068,true
has_defs__AND__has_required,has_defs,has_required,912,4048,0.183871,1194,3617,1526,6319,0.782438,0.572401,1.36694,0.210037,true
has_ref__AND__has_required,has_ref,has_required,866,4094,0.174597,1137,3674,1449,6396,0.784679,0.574422,1.36603,0.210258,true
has_anyOf__AND__has_default,has_anyOf,has_default,106,4854,0.021371,142,4669,171,7674,0.830409,0.608418,1.36487,0.221991,true
has_boolean_schema__AND__has_minItems,has_boolean_schema,has_minItems,312,4648,0.0629032,423,4388,520,7325,0.813462,0.599044,1.35793,0.214417,true
has_items__AND__has_required,has_items,has_required,1924,3036,0.387903,2286,2525,3139,4706,0.728257,0.536549,1.3573,0.191708,true
has_minLength__AND__has_minimum,has_minLength,has_minimum,170,4790,0.0342742,238,4573,290,7555,0.82069,0.605295,1.35585,0.215395,true
has_default__AND__has_items,has_default,has_items,499,4461,0.100605,649,4162,810,7035,0.801235,0.591613,1.35432,0.209621,true
has_minItems__AND__has_minLength,has_minItems,has_minLength,176,4784,0.0354839,245,4566,299,7546,0.819398,0.605089,1.35418,0.214309,true
has_items__AND__has_minimum,has_items,has_minimum,379,4581,0.0764113,515,4296,639,7206,0.805947,0.59617,1.35187,0.209777,true
has_default__AND__has_maxLength,has_default,has_maxLength,99,4861,0.0199597,138,4673,168,7677,0.821429,0.608701,1.34948,0.212727,true
has_additionalProperties__AND__has_minItems,has_additionalProperties,has_minItems,318,4642,0.0641129,429,4382,531,7314,0.80791,0.599125,1.34848,0.208785,true
has_boolean_schema__AND__has_maxItems,has_boolean_schema,has_maxItems,154,4806,0.0310484,206,4605,252,7593,0.81746,0.60648,1.34788,0.210981,true
has_pattern__AND__has_properties,has_pattern,has_properties,1122,3838,0.22621,1375,3436,1798,6047,0.764739,0.568216,1.34586,0.196523,true
has_defs__AND__has_ref,has_defs,has_ref,1033,3927,0.208266,1325,3486,1730,6115,0.765896,0.570074,1.3435,0.195822,true
has_boolean_schema__AND__has_enum,has_boolean_schema,has_enum,1015,3945,0.204637,1251,3560,1628,6217,0.768428,0.572623,1.34194,0.195804,true
has_pattern__AND__has_type,has_pattern,has_type,1133,3827,0.228427,1379,3432,1809,6036,0.7623,0.568588,1.34069,0.193711,true
has_additionalProperties__AND__has_enum,has_additionalProperties,has_enum,1044,3916,0.210484,1289,3522,1683,6162,0.765894,0.571568,1.33999,0.194327,true
has_additionalProperties__AND__has_maxItems,has_additionalProperties,has_maxItems,156,4804,0.0314516,208,4603,256,7589,0.8125,0.606536,1.33957,0.205964,true
has_properties__AND__has_ref,has_properties,has_ref,1046,3914,0.210887,1339,3472,1754,6091,0.763398,0.570021,1.33924,0.193377,true
has_ref__AND__has_type,has_ref,has_type,1050,3910,0.211694,1341,3470,1758,6087,0.762799,0.570067,1.33809,0.192731,true
has_minimum__AND__has_pattern,has_minimum,has_pattern,222,4738,0.0447581,298,4513,370,7475,0.805405,0.603746,1.33401,0.20166,true
has_defs__AND__has_properties,has_defs,has_properties,1135,3825,0.228831,1440,3371,1903,5942,0.7567,0.567317,1.33382,0.189383,true
has_defs__AND__has_type,has_defs,has_type,1141,3819,0.23004,1442,3369,1907,5938,0.756162,0.567363,1.33277,0.188799,true
has_items__AND__has_maxLength,has_items,has_maxLength,258,4702,0.0520161,341,4470,425,7420,0.802353,0.602426,1.33187,0.199927,true
