context_family,context_feature,context_value,schema_id,test_id,test_index,expected_validity,outlines_result,failure_type,important_feature_values,schema_path,instance_preview
combinators,allOf_satisfied_branch_ratio,0,Github_easy---o10008.json,Github_easy---o10008.json::test_00002,2,invalid,rejected,CORRECT_INVALID,allOf_satisfied_branch_ratio=0; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10008.json,"{""settings"": {""printInEndpoint"": null}}"
combinators,allOf_satisfied_branch_ratio,0,Github_easy---o10009.json,Github_easy---o10009.json::test_00001,1,invalid,rejected,CORRECT_INVALID,allOf_satisfied_branch_ratio=0; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10009.json,"{""authorizationCode"": ""someAuthorizationCode"", ""clientId"": ""0123456789abz"", ""expirationTime"": 1643723900, ""scope"": ""read write""}"
combinators,allOf_satisfied_branch_ratio,0.5,Github_easy---o12649.json,Github_easy---o12649.json::test_00001,1,invalid,rejected,CORRECT_INVALID,allOf_satisfied_branch_ratio=0.5; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=0; combinator_type=allOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o12649.json,"{""billing_address"": {""street_address"": ""123 Main St""}, ""shipping_address"": {""street_address"": ""456 Elm St"", ""type"": ""invalid""}}"
combinators,allOf_satisfied_branch_ratio,0.5,Github_easy---o12649.json,Github_easy---o12649.json::test_00002,2,invalid,rejected,CORRECT_INVALID,allOf_satisfied_branch_ratio=0.5; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=0; combinator_type=allOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o12649.json,"{""billing_address"": {""street_address"": ""123 Main St""}, ""shipping_address"": {""street_address"": ""456 Elm St"", ""type"": ""other""}}"
combinators,allOf_satisfied_branch_ratio,0.5,Github_easy---o25976.json,Github_easy---o25976.json::test_00001,1,invalid,rejected,CORRECT_INVALID,allOf_satisfied_branch_ratio=0.5; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=allOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o25976.json,"{""value"": {""value1"": ""example string""}}"
combinators,allOf_satisfied_branch_ratio,1,Github_easy---o12649.json,Github_easy---o12649.json::test_00003,3,invalid,rejected,CORRECT_INVALID,allOf_satisfied_branch_ratio=1; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=0; combinator_type=allOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o12649.json,"{""billing_address"": {""street_address"": null}, ""shipping_address"": {""street_address"": ""456 Elm St"", ""type"": ""residential""}}"
combinators,allOf_satisfied_branch_ratio,1,Github_easy---o12649.json,Github_easy---o12649.json::test_00004,4,invalid,rejected,CORRECT_INVALID,allOf_satisfied_branch_ratio=1; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=0; combinator_type=allOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o12649.json,"{""billing_address"": {""street_address"": 123}, ""shipping_address"": {""street_address"": ""456 Elm St"", ""type"": ""residential""}}"
combinators,allOf_satisfied_branch_ratio,1,Github_easy---o13140.json,Github_easy---o13140.json::test_00001,1,invalid,rejected,CORRECT_INVALID,allOf_satisfied_branch_ratio=1; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=allOf; combinator_branch_count_bucket=1; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o13140.json,"{""bars"": [""bar1"", 123, ""bar3""], ""foo"": ""some foo value""}"
combinators,anyOf_satisfied_branch_count,0,Github_easy---o10008.json,Github_easy---o10008.json::test_00001,1,invalid,rejected,CORRECT_INVALID,anyOf_satisfied_branch_count=0; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10008.json,"{""settings"": {""printInEndpoint"": ""true""}}"
combinators,anyOf_satisfied_branch_count,0,Github_easy---o10008.json,Github_easy---o10008.json::test_00002,2,invalid,rejected,CORRECT_INVALID,anyOf_satisfied_branch_count=0; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10008.json,"{""settings"": {""printInEndpoint"": null}}"
combinators,anyOf_satisfied_branch_count,0,Github_easy---o10009.json,Github_easy---o10009.json::test_00001,1,invalid,rejected,CORRECT_INVALID,anyOf_satisfied_branch_count=0; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10009.json,"{""authorizationCode"": ""someAuthorizationCode"", ""clientId"": ""0123456789abz"", ""expirationTime"": 1643723900, ""scope"": ""read write""}"
combinators,anyOf_satisfied_branch_count,1,Github_easy---o11171.json,Github_easy---o11171.json::test_00001,1,invalid,rejected,CORRECT_INVALID,anyOf_satisfied_branch_count=1; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=anyOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=1,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o11171.json,"{""description"": ""This is an example use case."", ""guides"": [""https://example.com/guide1.pdf"", ""https://example.com/guide2.pdf""], ""helpTopics"": [{""title"": ""Help Topic 1"", ""url"": ""https://example.com/help-topic1""}, {""title"": ""Help Topic 2"", ""url"": ""https://exa..."
combinators,anyOf_satisfied_branch_count,1,Github_easy---o11171.json,Github_easy---o11171.json::test_00002,2,invalid,rejected,CORRECT_INVALID,anyOf_satisfied_branch_count=1; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=anyOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=1,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o11171.json,"{""description"": ""This is an example use case."", ""guides"": [""https://example.com/guide1.pdf"", ""https://example.com/guide2.pdf""], ""helpTopics"": [{""title"": ""Help Topic 1"", ""url"": ""https://example.com/help-topic1""}, {""title"": ""Help Topic 2""}], ""howTo"": [""Step 1..."
combinators,anyOf_satisfied_branch_count,1,Github_easy---o11171.json,Github_easy---o11171.json::test_00003,3,invalid,rejected,CORRECT_INVALID,anyOf_satisfied_branch_count=1; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=anyOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=1,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o11171.json,"{""description"": ""This is an example use case."", ""guides"": [""https://example.com/guide1.pdf"", ""https://example.com/guide2.pdf""], ""helpTopics"": [{""title"": ""Help Topic 1"", ""url"": ""https://example.com/help-topic1""}, {""title"": ""Help Topic 2"", ""url"": ""https://exa..."
combinators,anyOf_satisfied_branch_count,2,Github_easy---o6187.json,Github_easy---o6187.json::test_00005,5,invalid,rejected,CORRECT_INVALID,anyOf_satisfied_branch_count=2; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=2,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o6187.json,"{""deviceIds"": [], ""deviceTags"": [], ""resultPath"": ""/path/to/results""}"
combinators,anyOf_satisfied_branch_count,2,Github_easy---o62755.json,Github_easy---o62755.json::test_00001,1,invalid,rejected,CORRECT_INVALID,anyOf_satisfied_branch_count=2; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=anyOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=2,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o62755.json,"{""children"": null, ""content"": ""This is the content of the subelement.""}"
combinators,anyOf_satisfied_branch_count,2,Github_easy---o62763.json,Github_easy---o62763.json::test_00003,3,invalid,rejected,CORRECT_INVALID,anyOf_satisfied_branch_count=2; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=anyOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=2,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o62763.json,"{""children"": null, ""disabled"": false, ""text"": ""Click me""}"
combinators,anyOf_satisfied_branch_count_bucket,0,Github_easy---o10008.json,Github_easy---o10008.json::test_00001,1,invalid,rejected,CORRECT_INVALID,anyOf_satisfied_branch_count_bucket=0; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10008.json,"{""settings"": {""printInEndpoint"": ""true""}}"
combinators,anyOf_satisfied_branch_count_bucket,0,Github_easy---o10008.json,Github_easy---o10008.json::test_00002,2,invalid,rejected,CORRECT_INVALID,anyOf_satisfied_branch_count_bucket=0; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10008.json,"{""settings"": {""printInEndpoint"": null}}"
combinators,anyOf_satisfied_branch_count_bucket,0,Github_easy---o10009.json,Github_easy---o10009.json::test_00001,1,invalid,rejected,CORRECT_INVALID,anyOf_satisfied_branch_count_bucket=0; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10009.json,"{""authorizationCode"": ""someAuthorizationCode"", ""clientId"": ""0123456789abz"", ""expirationTime"": 1643723900, ""scope"": ""read write""}"
not,instance_satisfies_not_subschema,false,Github_easy---o83707.json,Github_easy---o83707.json::test_00000,0,valid,rejected,OVER,instance_satisfies_not_subschema=false; numeric_boundary_case=inside_range; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o83707.json,"{""age"": 12, ""league"": ""Youth Soccer League"", ""name"": ""Young Strikers""}"
not,instance_satisfies_not_subschema,false,Github_easy---o83707.json,Github_easy---o83707.json::test_00001,1,valid,rejected,OVER,instance_satisfies_not_subschema=false; numeric_boundary_case=inside_range; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o83707.json,"{""age"": 12, ""league"": ""youth"", ""name"": ""Wildcats""}"
not,instance_satisfies_not_subschema,false,Github_hard---o32451.json,Github_hard---o32451.json::test_00000,0,valid,rejected,OVER,instance_satisfies_not_subschema=false; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=4-5; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=1,/home/berrais/stage/jsonschemabench/maskbench/data/Github_hard---o32451.json,"{""Changes"": [{""Action"": ""EditImage"", ""Enabled"": true, ""FromArea"": {""Height"": 64, ""Width"": 64, ""X"": 0, ""Y"": 0}, ""FromFile"": ""assets/dinosaur.png"", ""LogName"": ""Dinosaur Image Patch"", ""PatchMode"": ""Replace"", ""Target"": ""Animals/Dinosaur"", ""ToArea"": {""Height"": 6..."
not,not_contains_required,true,Github_easy---o37786.json,Github_easy---o37786.json::test_00000,0,valid,rejected,OVER,not_contains_required=true; numeric_boundary_case=not_applicable; numeric_target_type=number; numeric_parent_keyword=items; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=oneOf; combinator_branch_count_bucket=4-5; oneOf_satisfied_branch_count_bucket=1; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o37786.json,"{""$fallbackLanguage"": ""en-US"", ""$scaleFactor"": ""nearest"", ""$schema"": ""https://tabris.com/colors-schema.json"", ""background"": {""1.5x"": ""#FFFFFF"", ""2x"": ""#AAAAAA""}, ""button"": {""ref"": ""primary""}, ""icon"": {""inherit"": true}, ""primary"": ""#FF0000"", ""secondary"": {""a..."
not,not_contains_required,true,Github_easy---o37786.json,Github_easy---o37786.json::test_00001,1,valid,rejected,OVER,not_contains_required=true; numeric_boundary_case=not_applicable; numeric_target_type=number; numeric_parent_keyword=items; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=oneOf; combinator_branch_count_bucket=4-5; oneOf_satisfied_branch_count_bucket=1; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o37786.json,"{""$fallbackLanguage"": ""en-US"", ""$scaleFactor"": ""nearest"", ""$schema"": ""https://tabris.com/colors-schema.json"", ""accentColor"": {""en-US"": ""#FFA500"", ""fr-FR"": ""#008000""}, ""backgroundColor"": {""1.5x"": ""#C0C0C0"", ""2x"": ""#808080""}, ""buttonColor"": {""inherit"": true},..."
not,not_contains_required,true,Github_easy---o37787.json,Github_easy---o37787.json::test_00000,0,valid,rejected,OVER,not_contains_required=true; numeric_boundary_case=not_applicable; numeric_target_type=number; numeric_parent_keyword=properties; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=4-5; oneOf_satisfied_branch_count_bucket=1; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o37787.json,"{""$fallbackLanguage"": ""en-US"", ""$scaleFactor"": ""nearest"", ""$schema"": ""https://tabris.com/fonts-schema.json"", ""font1"": {""family"": [""Arial"", ""Helvetica""], ""size"": 12, ""style"": ""italic"", ""weight"": ""bold""}, ""font2"": {""family"": [""serif""], ""size"": 14, ""style"": ""n..."
not,not_parent_keyword,properties,Github_easy---o83707.json,Github_easy---o83707.json::test_00000,0,valid,rejected,OVER,not_parent_keyword=properties; numeric_boundary_case=inside_range; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o83707.json,"{""age"": 12, ""league"": ""Youth Soccer League"", ""name"": ""Young Strikers""}"
not,not_parent_keyword,properties,Github_easy---o83707.json,Github_easy---o83707.json::test_00001,1,valid,rejected,OVER,not_parent_keyword=properties; numeric_boundary_case=inside_range; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o83707.json,"{""age"": 12, ""league"": ""youth"", ""name"": ""Wildcats""}"
not,not_parent_keyword,properties,Github_hard---o35867.json,Github_hard---o35867.json::test_00000,0,valid,rejected,OVER,not_parent_keyword=properties; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=oneOf; combinator_branch_count_bucket=4-5; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_hard---o35867.json,"{""confirmationEmail"": ""example@example.com"", ""dateOfBirth"": ""1990-01-01"", ""email"": ""example@example.com"", ""fullName"": {""first"": ""John"", ""last"": ""Doe""}, ""gender"": ""M"", ""permanentAddress"": {""city"": ""Anytown"", ""country"": ""USA"", ""postalCode"": ""12345"", ""state"": ..."
